emp_id,first_nm,last_nm,email,DOB,Gender,ph_num,hire_date,primary_skill,dept_nm,designation,management_level,ingest_timestamp,load_key
E00269,Patrick,Coffey,adkinsjasmine@example.net,4/5/1962,M,332446528,10/11/2013,Campaign_Management,Sales_Marketing,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00270,Lisa,Anderson,millerrichard@example.net,5/4/1995,F,6259965087,1/3/2015,Tools - Selenium,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00271,Daniel,Oconnell,kadams@example.org,12/14/1990,M,3651424052,4/25/2022,Digital_Marketing - SEM,Sales_Marketing,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00272,Marvin,Garcia,davilajoanne@example.com,11/17/1966,M,1627239533,4/13/2011,Competitive_Analysis,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00273,Michael,Munoz,eduardo81@example.org,6/9/1978,M,5868034795,3/15/2019,Campaign_Management,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00274,James,Oneal,kennethburch@example.com,1/21/1968,M,6482949608,8/27/2015,CRM - Salesforce,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00275,Samantha,Morales,zbarrera@example.com,3/25/1984,M,8400673651,8/5/2019,Digital_Marketing - SEO,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00276,Michael,Thompson,butlertaylor@example.org,3/7/1961,M,4250585966,10/3/2021,Compliance - GAAP,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00277,Betty,Vaughan,jasonharvey@example.net,2/16/1976,F,4736177701,9/6/2012,Server Admin - Linux,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00278,Jacqueline,Jackson,johnsondale@example.org,2/4/1974,F,7556778463,2/19/2018,Requirement_Gathering,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00279,Christopher,Leonard,matthew60@example.net,1/2/1968,M,9067345901,8/8/2023,Security - Application,Cybersecurity,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00280,David,Barr,patricia36@example.com,7/17/1972,M,7959028506,3/23/2014,Data_Engineering - SQL,Data_Analytics,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00281,Tonya,White,timothyrobinson@example.net,9/5/1998,F,7146580271,5/8/2014,Security - Network,Cybersecurity,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00282,Elizabeth,Ballard,carterkimberly@example.com,9/21/1967,F,7921638141,10/3/2015,Requirement_Gathering,Product_Management,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00283,Crystal,Robinson,shirley26@example.org,11/22/1962,F,8792311005,5/19/2013,Testing - Manual,Quality_Assurance,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00284,David,Webb,umontgomery@example.net,3/5/1982,M,7636138539,4/5/2021,Accounting - Tally,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00285,Deborah,Henderson,johnsondonna@example.net,8/20/1992,F,6983751898,2/21/2010,Ticketing_Systems,Customer_Support,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00286,Cathy,Weeks,sarahcollins@example.com,8/15/1974,F,565779964,12/13/2024,Recruitment - Interviewing,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00287,Dakota,Jones,barrettfernando@example.net,8/10/1975,M,1982830136,3/8/2019,Network Management,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00288,Randy,Freeman,shermankenneth@example.net,8/6/1963,M,1811005974,2/25/2016,Recruitment - Sourcing,Human_Resources,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00289,Raymond,Hall,melissashaw@example.org,1/21/1973,M,2631649245,3/10/2020,Security - Network,Cybersecurity,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00290,Judy,Love,brittany81@example.com,2/19/1973,F,7287376918,12/14/2021,Security - Network,Cybersecurity,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00291,Candace,Franklin,mollytyler@example.com,11/12/1984,F,8287336189,5/12/2021,Data_Analysis - Python,Data_Analytics,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00292,Wendy,Rollins,whanson@example.net,3/17/1972,F,7354460326,8/11/2011,Stakeholder_Management,Product_Management,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00293,Brian,Vaughan,doneill@example.net,10/8/1969,M,7520584108,12/29/2023,Technical_Product_Knowledge,Sales_Marketing,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00294,Brenda,Potter,cynthia30@example.org,1/6/1960,F,195084803,7/19/2013,Data_Engineering - SQL,Data_Analytics,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00295,Angela,Jackson,donald51@example.net,2/18/1998,F,6300321594,6/28/2011,Compliance - ISO27001,Cybersecurity,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00296,Eric,Porter,jacksonheather@example.net,8/4/1993,M,945337556,8/9/2017,Customer_Service - Voice,Customer_Support,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00297,Leslie,Knox,morriscathy@example.org,11/28/1997,M,1896343316,1/6/2016,Testing - Manual,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00298,William,Estes,ruthjones@example.com,4/8/1968,M,6879732853,8/15/2024,Customer_Service - Email,Customer_Support,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00299,Shawn,Lawson,emilyharrison@example.com,8/14/1975,M,9324916927,8/31/2018,Visualization - Tableau,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00300,James,Bridges,beverly64@example.com,1/10/1999,M,4595558652,2/14/2010,Programming - Java,Software_Development,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00301,Timothy,Williams,ubrooks@example.net,6/7/1989,M,8819562110,8/22/2018,Digital_Marketing - SEO,Sales_Marketing,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00302,Glenn,Graham,kathylong@example.org,12/16/1984,M,9987918942,6/15/2013,Penetration_Testing,Cybersecurity,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00303,Kristi,Anderson,jenniferjuarez@example.org,10/15/1968,F,6700262804,4/12/2024,Customer_Service - Email,Customer_Support,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00304,Brian,Kim,joneswilliam@example.org,12/26/1978,M,1247382938,2/26/2020,Visualization - Tableau,Data_Analytics,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00305,Richard,Parker,dennis80@example.net,10/3/1979,M,9483357618,10/19/2011,Risk_Management,Cybersecurity,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00306,Anthony,Carney,andrewwu@example.net,8/17/1990,M,9039633147,4/29/2025,Data_Analysis - Python,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00307,Cathy,Jones,reynoldsanthony@example.net,3/18/1995,F,4299589830,11/21/2020,Programming - JavaScript,Software_Development,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00308,Anthony,Callahan,russell94@example.org,1/11/1963,M,4888332102,8/8/2019,Programming - JavaScript,Software_Development,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00309,David,Harris,pbrooks@example.org,11/13/1995,M,8806431614,2/17/2018,Stakeholder_Management,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00310,Mariah,Palmer,wmccoy@example.net,2/21/1963,M,4641637043,6/16/2016,Ticketing_Systems,Customer_Support,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00311,Jeremy,Park,joseph30@example.net,6/28/1991,M,9683233254,9/18/2021,Financial_Reporting,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00312,Cassandra,Medina,amanda35@example.net,12/24/1960,M,2273943467,5/30/2016,Financial_Reporting,Finance_Accounting,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00313,Michele,Garrett,pbell@example.org,2/19/1999,F,3801333259,6/29/2013,Stakeholder_Management,Product_Management,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00314,Gregory,Robertson,eric17@example.org,1/5/1976,M,3697529737,5/15/2022,Product_Roadmapping,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00315,Joshua,Vega,everettrobin@example.org,1/25/1998,M,3153208721,2/1/2010,CRM - Zendesk,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00316,Robert,Wilson,beardkevin@example.net,11/11/1966,M,629072837,3/3/2025,Testing - Manual,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00317,Terry,Hernandez,kristinlittle@example.net,7/29/1965,M,7384893102,2/5/2011,Ticketing_Systems,Customer_Support,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00318,Abigail,Williams,taravillarreal@example.org,8/24/1985,F,853280912,11/4/2021,Ticketing_Systems,Customer_Support,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00319,James,Grant,arroyoheather@example.net,4/18/1990,M,7434915575,6/25/2022,Payroll_Management,Human_Resources,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00320,Robert,Evans,haustin@example.net,7/26/1969,M,7415440443,11/11/2024,Programming - Python,Software_Development,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00321,Elizabeth,Gilmore,dakota20@example.com,10/22/1999,M,3507373287,3/4/2024,Customer_Service - Voice,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00322,Gail,Sanchez,brownrobert@example.net,11/21/1995,F,3554598761,12/4/2014,Customer_Service - Email,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00323,Adam,Calhoun,idelgado@example.org,8/2/1999,M,5706709279,12/15/2019,Programming - JavaScript,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00324,John,Swanson,kingdebra@example.com,5/17/1972,M,1834843849,9/26/2017,Tools - Selenium,Quality_Assurance,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00325,Kristi,Reid,longcarly@example.org,5/7/1960,M,9317575129,12/25/2023,Product_Roadmapping,Product_Management,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00326,Robert,Gross,mmoore@example.net,7/14/1998,M,8035641398,12/25/2023,Visualization - Tableau,Data_Analytics,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00327,Nathan,Trevino,webbgail@example.net,5/24/1972,M,4779921650,12/4/2017,Stakeholder_Management,Product_Management,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00328,Justin,Grant,cindywalters@example.com,7/31/1976,M,3913660422,3/29/2024,Technical_Product_Knowledge,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00329,Daniel,Martinez,ashley10@example.org,6/7/1961,M,103396290,2/11/2017,Accounting - SAP_FICO,Finance_Accounting,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00330,Jennifer,George,courtney80@example.net,9/13/1990,M,6566381112,8/4/2017,Data_Engineering - SQL,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00331,Sarah,Watson,guzmansonia@example.net,2/18/1996,F,4420396507,9/18/2016,Server Admin - Windows,IT_Operations,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00332,Nicole,Reilly,aaronwilson@example.net,8/4/1989,F,613589667,8/16/2015,Compliance - GAAP,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00333,Jennifer,Miller,zreynolds@example.com,1/31/1985,M,9156200999,8/15/2016,Server Admin - Linux,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00334,Roberta,Fuentes,ldavis@example.org,4/27/1995,F,2280761955,3/9/2022,CRM - Salesforce,Sales_Marketing,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00335,Gavin,Williams,gfields@example.net,10/19/1990,M,3225467971,6/13/2016,Cloud Platform - Azure,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00336,Richard,Peters,laura22@example.net,2/5/1980,M,1419298256,6/6/2016,Data_Analysis - R,Data_Analytics,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00337,William,Santos,thomas57@example.com,9/10/1974,M,1935827090,12/27/2024,Compliance - ISO27001,Cybersecurity,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00338,Lisa,Hardy,susan40@example.com,4/30/1984,F,9934098246,12/12/2014,Cloud Platform - AWS,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00339,Douglas,Moore,blakeemily@example.com,3/13/1971,M,9097487383,5/13/2023,Campaign_Management,Sales_Marketing,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00340,Stephanie,Simpson,jacksonjason@example.net,6/22/1961,F,2026797342,3/24/2014,Budgeting_Forecasting,Finance_Accounting,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00341,Jason,Mcconnell,samuelperez@example.net,3/8/1975,M,42683806,9/7/2022,Bug_Tracking,Quality_Assurance,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00342,Andrea,Santana,charlesjohnson@example.com,11/4/1970,M,2898540612,7/4/2014,Data_Analysis - R,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00343,Dylan,Taylor,anthony72@example.org,10/14/1986,M,8582074869,3/30/2021,Payroll_Management,Human_Resources,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00344,Mark,Johnson,david47@example.net,8/7/1966,M,6677741941,10/9/2014,Competitive_Analysis,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00345,Jeremy,Smith,martinjohn@example.net,11/6/1975,M,9469855898,2/8/2019,Accounting - Tally,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00346,Connie,West,washingtonlori@example.net,4/6/1978,F,8885270667,3/26/2016,Digital_Marketing - SEM,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00347,Michelle,Blair,dennis55@example.com,4/18/1961,F,2528234762,8/2/2022,Compliance - GAAP,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00348,Tyler,Martin,jenniferweaver@example.org,11/17/1997,M,6401010365,6/2/2014,Data_Analysis - R,Data_Analytics,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00349,Daniel,Sanders,hansendarrell@example.net,2/25/1983,M,3861464873,4/18/2016,Cloud Platform - Azure,IT_Operations,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00350,Jared,Kim,hboyd@example.org,12/18/1966,M,5399161618,2/4/2017,Testing - Manual,Quality_Assurance,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00351,Raymond,George,katrinabeck@example.org,2/15/1989,M,3613869861,4/4/2024,CRM - Salesforce,Sales_Marketing,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00352,Michele,Fowler,christopher68@example.net,10/17/1997,F,161009172,11/1/2015,Accounting - SAP_FICO,Finance_Accounting,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00353,Charles,Waters,iwilliams@example.com,3/27/1988,M,147467161,9/10/2012,Tools - JIRA,Quality_Assurance,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00354,Zachary,Mitchell,brandon54@example.net,9/7/1987,M,8530687740,8/12/2015,Compliance - GAAP,Finance_Accounting,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00355,Jessica,Davis,robertsummers@example.net,5/2/1989,F,5287444123,3/1/2017,Compliance - ISO27001,Cybersecurity,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00356,Eric,Harrison,bowmanwesley@example.org,3/28/1994,M,6167957615,5/21/2011,Programming - JavaScript,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00357,Rebecca,Ward,marielong@example.com,9/28/1968,M,3883438262,9/10/2024,Tools - JIRA,Quality_Assurance,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00358,Joshua,Gaines,smithrichard@example.net,5/5/1985,M,7499849356,3/18/2010,Server Admin - Linux,IT_Operations,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00359,Robert,Butler,brian48@example.org,12/26/1978,M,9244311466,8/16/2024,CRM - Zendesk,Customer_Support,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00360,Kelly,Olson,flynncurtis@example.net,8/25/1965,M,5687059935,12/10/2011,HRIS_Systems,Human_Resources,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00361,Kenneth,Frederick,jackyu@example.org,12/29/1983,M,4541578478,11/4/2014,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00362,Kim,Marquez,harmonglenn@example.org,4/11/1988,F,7580740590,7/15/2024,Server Admin - Windows,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00363,Robert,Wilson,kimberly33@example.org,6/4/1998,M,1885821082,12/30/2019,Cloud Platform - AWS,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00364,Richard,Perez,michael58@example.org,3/2/1975,M,7189494880,2/4/2020,Cloud Platform - Azure,IT_Operations,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00365,Sierra,Simmons,moorevictor@example.org,8/28/1975,F,5785089963,8/9/2010,Financial_Reporting,Finance_Accounting,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00366,Heidi,Young,preynolds@example.com,7/28/1975,F,7344639361,5/3/2023,Security - Application,Cybersecurity,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00367,John,Olson,jennifervaughan@example.net,11/26/1998,M,6811318000,11/7/2016,Security - Network,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00368,Mark,Bonilla,michaelgomez@example.com,8/6/1970,M,7094563714,11/27/2011,Server Admin - Linux,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00369,Robert,Barrett,erika91@example.net,5/12/1981,M,2248615111,12/9/2020,Data_Engineering - SQL,Data_Analytics,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00370,Andrew,Richardson,imcintosh@example.com,12/30/1991,M,3774118902,9/23/2024,Version Control - Git,Software_Development,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00371,Adrian,Hendricks,josepark@example.com,6/19/1984,M,6762131377,3/13/2023,Digital_Marketing - SEO,Sales_Marketing,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00372,Gary,Stewart,greenjodi@example.net,6/29/1992,M,4928447774,12/11/2013,Testing - Automation,Quality_Assurance,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00373,Jennifer,Arnold,oroberts@example.com,6/15/1984,M,917952610,6/28/2012,Data_Analysis - R,Data_Analytics,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00374,Frank,Hernandez,wilsonaaron@example.com,3/28/1984,M,8956462376,1/6/2012,Competitive_Analysis,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00375,Ricardo,Matthews,richard94@example.com,12/14/1986,M,7107199715,12/5/2024,CRM - Salesforce,Sales_Marketing,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00376,John,Martinez,granthill@example.com,7/3/1990,M,1197473482,3/22/2011,Digital_Marketing - SEM,Sales_Marketing,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00377,Susan,Miller,anna30@example.net,8/11/1973,F,4905427400,1/15/2017,Version Control - Git,Software_Development,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00378,Heather,Bird,vvaldez@example.com,9/24/1968,M,7287543174,7/16/2012,Agile - Scrum,Product_Management,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00379,Taylor,Choi,hannah00@example.org,12/21/1991,F,6450798988,5/23/2020,Bug_Tracking,Quality_Assurance,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00380,David,Moreno,kwilson@example.net,5/21/1999,M,584250381,5/20/2022,Server Admin - Windows,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00381,David,Taylor,kyle50@example.com,5/12/1983,M,4730974726,6/12/2014,CRM - Salesforce,Sales_Marketing,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00382,Christopher,Mack,jonathanmurillo@example.com,8/4/1989,M,181089413,3/5/2011,Customer_Service - Email,Customer_Support,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00383,Raymond,Dalton,tjohnson@example.org,4/17/1979,M,1906371219,4/2/2021,Security - Application,Cybersecurity,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00384,Charles,Cannon,hnichols@example.com,9/22/1973,M,8531397075,6/2/2015,Requirement_Gathering,Product_Management,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00385,Madison,Barnes,jamie08@example.com,4/24/1994,F,2347052485,7/29/2020,Programming - JavaScript,Software_Development,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00386,Stephen,Saunders,kellysalazar@example.org,2/3/1961,M,9172321622,10/2/2017,Cloud Platform - Azure,IT_Operations,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00387,Jeremy,Graham,oliverchristine@example.org,10/17/1991,M,9650783804,8/10/2017,Product_Roadmapping,Product_Management,Associate,11,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00388,Manuel,Craig,vanessa64@example.net,12/11/1965,M,783318804,4/30/2019,Cloud Platform - AWS,IT_Operations,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00389,Ashley,Johnson,gchase@example.com,10/16/1995,M,1153349351,11/29/2019,Cloud Platform - AWS,IT_Operations,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00390,Charles,Carter,chambersjamie@example.net,9/27/1995,M,8711429013,3/31/2020,Testing - Automation,Quality_Assurance,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00391,Jesse,Thomas,cterry@example.com,3/19/1972,M,9177835611,3/19/2019,Payroll_Management,Human_Resources,Junior Associate,12,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00392,Travis,Greene,nicholastaylor@example.org,6/5/1961,M,3415313615,7/6/2023,Requirement_Gathering,Product_Management,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00393,Anna,Perkins,cynthiacrawford@example.net,5/26/1993,F,6906585160,5/9/2023,CRM - Zendesk,Customer_Support,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00394,Brandi,Daniel,jamesgarcia@example.com,11/8/1965,M,9489190434,9/5/2023,Bug_Tracking,Quality_Assurance,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00395,Michael,Montgomery,elizabethleon@example.org,2/9/1998,M,9491405685,4/27/2023,Cloud Platform - Azure,IT_Operations,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00396,Emily,Doyle,rhutchinson@example.org,5/18/1981,M,9970585172,5/2/2013,Network Management,IT_Operations,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00397,Amanda,Lewis,eknight@example.net,3/6/1962,M,1555683176,9/15/2014,Visualization - Tableau,Data_Analytics,Tech Lead,9,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00398,Lisa,Salazar,christopher80@example.net,8/12/1988,F,2341808421,7/31/2022,Recruitment - Interviewing,Human_Resources,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00399,Brenda,Jenkins,vjohnson@example.org,8/2/1979,F,5105341954,2/16/2013,Requirement_Gathering,Product_Management,Manager,7,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00400,Andrew,Martin,narmstrong@example.net,3/19/1975,M,3008282602,7/4/2012,Tools - Selenium,Quality_Assurance,Senior Associate,10,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
E00401,Amy,Morales,ythompson@example.net,10/17/1983,M,6788364326,9/11/2024,Customer_Service - Voice,Customer_Support,HR,8,2026-06-23 11:40:57.865495,LCK_20260623_114057_XAJI0Y
