emp_id,first_nm,last_nm,Email,DOB,Gender,Ph_Num,Hire_Date,Primary_Skill,dept_nm,Designation,management_level,ingest_timestamp,load_key
E01268,Arthur,Smith,lstrickland@example.com,3/3/1982,M,5265099192,6/18/2022,Recruitment - Interviewing,Human_Resources,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01269,Chelsea,Peterson,adrianchristian@example.net,6/9/1997,M,6794432481,3/14/2022,Accounting - Tally,Finance_Accounting,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01270,Cole,Allen,xhartman@example.org,4/20/1971,M,3425978242,3/26/2011,Software Architecture,Software_Development,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01271,Dawn,Ross,rodriguezkaren@example.net,8/25/1997,M,1651857421,11/19/2017,Security - Network,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01272,Marco,Wilson,ruben80@example.org,6/22/1995,M,4471040332,4/21/2018,Penetration_Testing,Cybersecurity,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01273,Nicholas,Koch,jcohen@example.net,5/1/1973,M,1145215920,3/1/2019,Employee_Engagement,Human_Resources,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01274,Nicole,Jenkins,phillip11@example.net,1/6/1998,F,7320491221,4/16/2020,Software Architecture,Software_Development,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01275,Joseph,Cameron,allenscott@example.net,11/18/1981,M,274438431,3/17/2012,Stakeholder_Management,Product_Management,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01276,Ronald,Howard,johndavid@example.com,7/15/1999,M,2183491871,12/27/2021,Penetration_Testing,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01277,Katherine,Jones,adamramirez@example.com,7/8/1998,F,5203631761,3/25/2025,Data_Engineering - SQL,Data_Analytics,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01278,Brianna,Harvey,paulgross@example.net,8/20/1976,F,1621410558,5/27/2018,Penetration_Testing,Cybersecurity,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01279,Emily,Archer,kayleewong@example.org,8/4/1964,F,3165887997,9/24/2019,Digital_Marketing - SEM,Sales_Marketing,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01280,Kristina,Snyder,mcmahondaniel@example.com,2/14/1990,F,9688371490,3/17/2019,Accounting - SAP_FICO,Finance_Accounting,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01281,Lindsay,Love,marshallmegan@example.org,9/26/1995,F,5574933126,2/23/2014,Programming - Python,Software_Development,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01282,Rachel,Ortiz,madisonreese@example.org,8/27/1988,M,5461538962,7/22/2022,Programming - Java,Software_Development,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01283,Adrienne,Leonard,donald40@example.com,11/13/1990,F,9651735525,6/23/2021,Bug_Tracking,Quality_Assurance,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01284,Theresa,Wall,kimberlymartinez@example.org,10/20/1986,M,2498796485,4/12/2015,Competitive_Analysis,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01285,Gloria,Diaz,xburns@example.org,1/30/1978,M,4279399292,3/29/2016,Digital_Marketing - SEO,Sales_Marketing,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01286,Heather,Williams,hunter35@example.net,12/16/1989,F,6076674207,1/9/2015,Server Admin - Windows,IT_Operations,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01287,Juan,Johnson,donaldsontony@example.org,12/4/1988,M,5162725638,10/7/2022,Accounting - SAP_FICO,Finance_Accounting,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01288,Cameron,Sullivan,nathanramirez@example.org,4/27/1991,M,5134011158,12/11/2022,Compliance - GAAP,Finance_Accounting,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01289,Frank,Black,davisrachel@example.com,3/9/1968,M,5510129996,10/17/2017,Programming - Python,Software_Development,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01290,Valerie,Warren,michaelcarter@example.net,11/9/1971,F,7280632671,1/3/2010,Requirement_Gathering,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01291,Michelle,Wagner,leonardlaura@example.net,4/28/1974,M,9929208749,11/12/2022,Tools - Selenium,Quality_Assurance,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01292,Rhonda,Mendoza,joshuaweaver@example.org,6/20/1972,M,9300291862,4/8/2019,Network Management,IT_Operations,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01293,Danielle,Castro,markboyd@example.org,6/27/1971,F,613203247,3/11/2024,HRIS_Systems,Human_Resources,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01294,Cody,Sutton,halltyler@example.org,6/29/1977,M,344252313,9/4/2014,Recruitment - Interviewing,Human_Resources,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01295,Cody,Adams,george84@example.net,12/16/1987,M,8558441279,3/9/2024,Compliance - ISO27001,Cybersecurity,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01296,Carlos,Thomas,melissa77@example.net,12/25/1974,M,6281230454,5/29/2018,Network Management,IT_Operations,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01297,Jill,Nichols,stephenhogan@example.net,6/22/1971,F,1797032734,11/15/2012,Version Control - Git,Software_Development,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01298,Cody,Fisher,christina16@example.net,10/23/1995,M,4886998417,2/9/2010,Testing - Manual,Quality_Assurance,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01299,Melissa,Davis,ujohnson@example.org,4/17/1960,F,9960475215,2/26/2022,Network Management,IT_Operations,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01300,Kristen,Pratt,sschmitt@example.com,7/22/1991,F,3708193180,8/22/2017,Tools - JIRA,Quality_Assurance,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01301,Kenneth,Martin,hurstkelly@example.net,3/11/1979,M,7055413090,12/27/2016,Compliance - ISO27001,Cybersecurity,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01302,Casey,Smith,ftyler@example.org,5/3/1997,M,8025662733,1/9/2015,Compliance - ISO27001,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01303,Nathan,Jones,brianmartinez@example.com,4/10/1974,M,608288389,6/24/2019,Security - Application,Cybersecurity,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01304,Jason,Joseph,rjohnson@example.org,5/27/1969,M,181300299,11/4/2024,Customer_Service - Voice,Customer_Support,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01305,Diane,Flores,dvasquez@example.net,3/7/1982,F,5791211240,4/10/2013,Employee_Engagement,Human_Resources,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01306,Seth,Solomon,floydpatricia@example.com,2/24/1991,M,2804134833,9/25/2019,Tools - Selenium,Quality_Assurance,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01307,Matthew,Chapman,rsmith@example.com,12/19/1972,M,7079676014,6/9/2012,Programming - Java,Software_Development,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01308,Michael,Armstrong,alyssa70@example.org,12/19/1962,M,1054362796,2/10/2019,Product_Roadmapping,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01309,Tracy,Dixon,alvaradodenise@example.com,8/16/1983,M,3554292660,1/30/2013,Risk_Management,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01310,Dale,Rose,gcox@example.net,5/13/1990,M,3333434175,6/9/2018,Ticketing_Systems,Customer_Support,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01311,Carolyn,Sheppard,valerieduran@example.org,4/29/1964,F,1772141521,9/9/2022,Escalation_Management,Customer_Support,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01312,Tom,Smith,karenavery@example.com,10/2/1961,M,8316626860,7/18/2021,Programming - Java,Software_Development,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01313,Victoria,Gilbert,lmelendez@example.com,4/4/1986,F,3720887706,8/14/2013,HRIS_Systems,Human_Resources,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01314,Sara,Anderson,jennifer16@example.net,10/11/1980,M,3893733657,12/8/2020,Escalation_Management,Customer_Support,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01315,Ryan,Sandoval,michaelbrooks@example.com,12/21/1996,M,3359777786,1/25/2020,Ticketing_Systems,Customer_Support,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01316,Roberta,Wilson,alexanderclark@example.com,2/16/1964,M,2756369620,10/17/2012,Escalation_Management,Customer_Support,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01317,Rebekah,Sheppard,kaitlyn85@example.org,3/5/1970,F,1370535789,12/27/2016,Data_Engineering - SQL,Data_Analytics,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01318,Tyrone,Zavala,craig20@example.net,7/23/1988,M,7949355150,8/8/2013,Programming - JavaScript,Software_Development,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01319,Christian,Potter,claytonjavier@example.com,2/18/1993,M,5429259621,10/10/2020,Customer_Service - Voice,Customer_Support,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01320,Matthew,Smith,phillipschristopher@example.org,1/17/1974,M,7491348083,10/12/2018,Security - Network,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01321,Joshua,Miller,blake53@example.com,2/14/1973,M,7474246947,9/7/2015,Programming - JavaScript,Software_Development,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01322,Erica,Morris,robertwilliams@example.net,3/23/1968,M,8265053169,3/22/2021,Accounting - SAP_FICO,Finance_Accounting,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01323,Dalton,Sanchez,rdorsey@example.com,4/22/1960,M,7830282662,6/30/2018,Security - Application,Cybersecurity,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01324,Timothy,Hayes,nmccormick@example.org,5/14/1984,M,8555983913,2/12/2022,Penetration_Testing,Cybersecurity,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01325,Evan,Welch,tylerjames@example.com,12/5/1978,M,1865873154,1/30/2024,Customer_Service - Email,Customer_Support,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01326,James,Rodriguez,anastokes@example.org,8/29/1976,M,4910458998,8/18/2019,Digital_Marketing - SEM,Sales_Marketing,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01327,Michael,Byrd,grahamamber@example.org,12/24/1991,M,3266833745,10/16/2015,Bug_Tracking,Quality_Assurance,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01328,Kevin,Hall,christopherwilkinson@example.com,1/4/1990,M,6333581291,3/20/2015,Risk_Management,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01329,Ryan,Cannon,milleranne@example.org,4/23/1992,M,689746742,11/14/2021,Programming - Python,Software_Development,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01330,Linda,Scott,seangibbs@example.com,1/10/1992,F,215692204,7/26/2014,Financial_Reporting,Finance_Accounting,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01331,Michele,Anderson,lcardenas@example.net,3/13/1995,M,7048354766,7/10/2013,Testing - Automation,Quality_Assurance,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01332,Kaitlin,Jones,mariasteele@example.net,9/26/1991,F,108136975,11/6/2020,Competitive_Analysis,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01333,Sarah,Pierce,terryangela@example.net,4/24/1965,F,886009078,2/8/2011,Security - Application,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01334,Daniel,White,morenojose@example.org,3/10/1962,M,9572029098,12/20/2021,Visualization - Power_BI,Data_Analytics,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01335,Brian,Nguyen,epeterson@example.com,11/6/1983,M,5624492948,8/4/2013,Compliance - ISO27001,Cybersecurity,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01336,Elizabeth,Hicks,ryan68@example.org,7/26/1989,F,8694986124,11/21/2011,CRM - Salesforce,Sales_Marketing,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01337,Amanda,Jones,perezdana@example.com,1/25/1994,M,5023171382,5/6/2022,Cloud Platform - AWS,IT_Operations,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01338,Alicia,Valdez,brownmatthew@example.com,10/7/1998,F,7401452588,7/31/2019,Cloud Platform - AWS,IT_Operations,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01339,Karina,Lane,iescobar@example.net,8/19/1964,F,451342047,11/3/2022,Data_Analysis - R,Data_Analytics,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01340,Sandra,Maldonado,jasonpatel@example.net,11/24/1983,F,3245742297,8/21/2021,Product_Roadmapping,Product_Management,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01341,Daniel,Jones,thompsonjeffery@example.com,8/10/1964,M,7193019050,11/6/2024,Agile - Scrum,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01342,Tyler,Walker,jenniferjensen@example.net,3/14/1975,M,4013889954,3/21/2019,Digital_Marketing - SEO,Sales_Marketing,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01343,Richard,Daniels,wattsrobert@example.org,3/6/1967,M,7674671940,12/12/2013,Competitive_Analysis,Product_Management,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01344,Sarah,Lawson,olloyd@example.org,1/25/1999,M,4063617207,9/20/2010,Programming - Python,Software_Development,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01345,Lauren,Rodriguez,lucashall@example.com,4/25/1995,M,6635149739,2/26/2016,Data_Analysis - Python,Data_Analytics,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01346,Melissa,Lewis,johnsonbrittany@example.org,6/22/1993,F,3571324317,10/17/2020,Ticketing_Systems,Customer_Support,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01347,Shelby,Howell,stephaniejones@example.com,12/25/1990,M,5892553342,7/21/2010,Cloud Platform - Azure,IT_Operations,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01348,Austin,Webb,robersoncourtney@example.org,11/23/1964,M,8270951186,7/2/2022,Accounting - Tally,Finance_Accounting,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01349,Larry,Randall,fosterkiara@example.net,11/9/1995,M,4300252603,1/12/2024,Competitive_Analysis,Product_Management,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01350,Ashley,Farrell,joseph27@example.com,11/12/1970,F,2973121276,3/14/2018,Penetration_Testing,Cybersecurity,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01351,David,Chavez,mwatson@example.com,4/18/1990,M,8630687173,11/11/2011,Digital_Marketing - SEM,Sales_Marketing,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01352,Maria,Shaw,taylor95@example.org,3/4/1966,F,1281775246,6/8/2016,Agile - Scrum,Product_Management,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01353,Richard,English,clarkmelissa@example.net,5/2/1973,M,8178081372,6/7/2021,Ticketing_Systems,Customer_Support,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01354,Tiffany,Young,garciasarah@example.net,11/15/1960,F,9118701365,5/1/2023,Digital_Marketing - SEM,Sales_Marketing,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01355,Michelle,Smith,tyler44@example.net,5/26/1999,F,2295491856,11/14/2013,Employee_Engagement,Human_Resources,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01356,Matthew,Johnson,qcollier@example.net,4/7/1993,M,5353910254,10/4/2019,Accounting - Tally,Finance_Accounting,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01357,Ricky,Turner,lmorrison@example.org,3/17/1972,M,4047022733,7/2/2016,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01358,Lisa,Taylor,jacob40@example.com,7/1/1967,M,3449249187,9/16/2024,Customer_Service - Voice,Customer_Support,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01359,Mark,Ali,cainmark@example.net,1/2/1988,M,2562438088,2/23/2018,Requirement_Gathering,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01360,Gregory,Alexander,mitchellshannon@example.com,2/1/1965,M,1678185594,3/12/2024,Compliance - GAAP,Finance_Accounting,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01361,Linda,Oliver,owilliams@example.net,9/3/1993,F,5706474848,9/30/2011,Ticketing_Systems,Customer_Support,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01362,Jessica,Drake,davisbrian@example.net,7/26/1963,F,7595950837,3/29/2010,Escalation_Management,Customer_Support,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01363,Mark,Henderson,christophercollier@example.org,6/6/1983,M,3143503531,4/26/2025,Digital_Marketing - SEM,Sales_Marketing,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01364,Jill,Barrera,fosterkendra@example.net,8/28/1995,F,8623986978,12/19/2012,HRIS_Systems,Human_Resources,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01365,Jason,Thornton,ivang@example.org,6/2/1966,M,4289006145,4/17/2024,Competitive_Analysis,Product_Management,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01366,Eric,Gonzalez,wmann@example.com,9/11/1982,M,3516146686,7/21/2017,Product_Roadmapping,Product_Management,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01367,Michelle,Buck,lutzrichard@example.net,5/16/1995,F,3771199977,5/28/2011,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01368,Kimberly,Burns,leekimberly@example.org,12/26/1965,F,7826221828,6/7/2019,Security - Network,Cybersecurity,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01369,Michael,Williams,kayla71@example.net,12/18/1992,M,2264203241,12/28/2021,Digital_Marketing - SEM,Sales_Marketing,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01370,Amanda,Harrington,tracymiller@example.com,3/29/1982,F,7834842111,3/10/2016,Testing - Manual,Quality_Assurance,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01371,Jacob,Arnold,brendasaunders@example.org,3/22/1998,M,8994689832,10/5/2013,Penetration_Testing,Cybersecurity,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01372,Suzanne,Briggs,wilsonlorraine@example.com,3/17/1977,M,5519857354,7/1/2024,Digital_Marketing - SEO,Sales_Marketing,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01373,William,Rose,fred68@example.org,6/30/1971,M,2845698099,3/10/2014,Agile - Scrum,Product_Management,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01374,Kelsey,Jensen,eddie49@example.org,7/29/1972,F,8379506759,6/10/2020,Software Architecture,Software_Development,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01375,Christopher,Mcintosh,micheleshah@example.com,6/27/1964,M,8626465436,9/21/2014,Digital_Marketing - SEM,Sales_Marketing,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01376,Krista,Ellison,joshuabates@example.org,9/18/1989,M,1942042889,8/24/2010,HRIS_Systems,Human_Resources,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01377,Cynthia,Young,joyceroberta@example.net,7/23/1975,M,6268707653,2/9/2025,Security - Network,Cybersecurity,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01378,Gregory,Martin,alvarezkelsey@example.org,4/17/1975,M,8306631391,12/30/2018,Agile - Scrum,Product_Management,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01379,Timothy,Campbell,qknight@example.com,6/12/1997,M,3693730306,1/19/2023,Technical_Product_Knowledge,Sales_Marketing,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01380,Amy,Stanley,diazdaniel@example.com,5/29/1973,F,5407470803,3/9/2021,CRM - Salesforce,Sales_Marketing,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01381,Steven,Mcdowell,patricia96@example.net,11/7/1971,M,684821016,7/5/2012,Recruitment - Interviewing,Human_Resources,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01382,Rachel,Jimenez,robert94@example.org,12/9/1987,F,1749154357,9/3/2019,Budgeting_Forecasting,Finance_Accounting,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01383,Andrew,Stone,morrowjennifer@example.net,2/13/1990,M,671790661,9/11/2012,Recruitment - Interviewing,Human_Resources,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01384,Natasha,Hill,dereksoto@example.com,5/16/1987,M,4415017783,10/13/2014,Data_Analysis - R,Data_Analytics,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01385,Vincent,Dennis,johnneal@example.org,11/11/1964,M,7288543544,3/1/2021,Digital_Marketing - SEM,Sales_Marketing,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01386,Angela,Martin,joshuataylor@example.net,1/13/1960,F,9101112087,7/6/2019,Network Management,IT_Operations,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01387,Tammy,Owens,wpatel@example.com,1/1/1997,F,7786562239,11/28/2017,Agile - Scrum,Product_Management,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01388,Ronald,Whitney,gabriel47@example.com,11/4/1989,M,2768025333,9/18/2016,Accounting - SAP_FICO,Finance_Accounting,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01389,Madison,Nelson,vangscott@example.com,7/4/1988,F,8993240080,3/25/2019,Data_Analysis - Python,Data_Analytics,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01390,Eduardo,Ward,edwardsnicole@example.org,8/20/1998,M,3951548150,8/25/2014,Compliance - GAAP,Finance_Accounting,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01391,Mark,Roberson,josephrobinson@example.org,5/6/1982,M,9494450853,7/8/2016,Budgeting_Forecasting,Finance_Accounting,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01392,James,Allen,petersonwendy@example.org,2/7/1975,M,5901360446,8/11/2024,Competitive_Analysis,Product_Management,HR,8,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01393,Courtney,Stanley,wendy86@example.net,2/25/1998,M,2882174725,3/18/2016,Bug_Tracking,Quality_Assurance,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01394,Brandon,Richardson,browndavid@example.com,12/4/1975,M,6728313316,12/8/2019,Server Admin - Windows,IT_Operations,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01395,Sarah,Brown,payneelizabeth@example.com,8/17/1999,M,4691274756,12/18/2016,Recruitment - Interviewing,Human_Resources,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01396,Thomas,Robinson,xburns@example.org,12/21/1995,M,9141920484,5/26/2022,Programming - Java,Software_Development,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01397,Charles,Campbell,amandalong@example.net,12/26/1999,M,2196974791,10/25/2023,Compliance - GAAP,Finance_Accounting,Tech Lead,9,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01398,Christina,Beard,nphillips@example.org,12/25/1964,M,3931253683,4/17/2019,Risk_Management,Cybersecurity,Junior Associate,12,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01399,Ricky,Griffin,nicole68@example.org,12/27/1964,M,6740153076,10/14/2021,Data_Engineering - SQL,Data_Analytics,Senior Associate,10,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01400,Mark,York,brett60@example.com,2/28/1993,M,721159673,11/23/2011,Tools - JIRA,Quality_Assurance,Manager,7,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
E01401,Jeanette,Pope,georgethompson@example.net,8/21/1973,F,7810736961,12/20/2016,Security - Application,Cybersecurity,Associate,11,2026-07-05 19:43:49.381694,LCK_20260705_194349_XAJI0Y
